Date,USGS,ETAS
1961-09-23,16.624664371417012,7.299194744791124
1961-09-28,15.772707887009211,9.62480568871511
1961-09-30,15.012854806321176,9.693883241504931
1961-10-01,8.749823353377373,8.243254632918683
1961-10-02,22.358101252972183,7.897866868969577
1961-10-03,8.703771651517492,23.53241965039915
1961-10-04,17.82200861977391,6.907755278982137
1961-10-08,7.667608359670172,7.253143042931243
1961-10-10,16.002966396308615,7.598530806880349
1961-10-11,7.598530806880349,7.161039639211482
1961-10-13,7.3452464466510055,6.999858682701899
1961-10-18,7.161039639211482,7.736685912459993
1961-10-19,19.940386905328435,7.437349850370767
1961-10-20,77.66619518668915,7.161039639211482
1961-10-21,15.634552781429571,6.999858682701899
1961-10-29,7.207091341071363,7.782737614319875
1961-10-31,29.657295997763306,49.75886385960133
1961-11-04,6.953806980842018,23.32518699202968
